AppID,Name,Release date,Estimated owners,Required age,Price,Supported languages,Positive,Negative,Achievements,Recommendations,Average playtime forever,Publishers,Categories,Genres
1048710,Hentai puzzle ? Not again....,1-Apr-19,0 - 20000,0,0.49,['English'],0,0,100,0,0,Game for people,"Single-player,Steam Achievements","Action,Casual,Indie"
1148290,Thy Kingdom Crumble,26-Sep-19,0 - 20000,0,4.99,['English'],12,0,11,0,0,Julian Edison,"Single-player,Steam Achievements,Steam Leaderboards","Action,Indie"
823130,Totally Accurate Battlegrounds,5-Jun-18,1000000 - 2000000,0,0,['English'],63818,8831,0,15479,225,Landfall,"Multi-player,PvP,Online PvP,In-App Purchases","Action,Free to Play,Indie"
1646880,Rumble Runners,23-May-22,0 - 20000,0,5.99,['English'],2,0,13,0,0,Lunatinc,"Single-player,Multi-player,PvP,Online PvP,Steam Achievements,Full controller support,Steam Cloud,Stats,Includes level editor","Casual,Indie,Racing"
1402020,SCP: Labrat,17-May-21,200000 - 500000,0,0,['English'],1278,111,13,0,0,Bezbro Games,"Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Stats","Action,Adventure,Free to Play,Indie,Early Access"
701420,Ne no Kami - The Two Princess Knights of Kyoto Part 2,7-Sep-17,0 - 20000,0,9.99,"['English', 'Simplified Chinese']",103,6,0,104,0,Sekai Project,Single-player,"Adventure,Casual"
666640,Empire - Wargame of new Century,6-Nov-18,0 - 20000,0,6.99,"['English', 'German', 'Polish']",4,3,0,0,0,Linkart Artur Podzorski,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Includes level editor,Remote Play Together",Strategy
558260,Gravel,27-Feb-18,50000 - 100000,0,29.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Japanese']",588,219,30,544,50,Milestone S.r.l.,"Single-player,Multi-player,PvP,Online PvP,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play on TV","Racing,Sports"
683940,Lawgivers,2-Apr-20,20000 - 50000,0,7.99,"['English', 'Italian', 'German', 'French', 'Spanish - Spain', 'Czech', 'Simplified Chinese', 'Traditional Chinese', 'Korean', 'Polish', 'Portuguese', 'Russian', 'Turkish', 'Japanese']",271,49,23,310,0,SomniumSoft,"Single-player,Steam Achievements,Steam Cloud","Indie,Simulation"
1268140,Lair Land Story,22-Apr-20,0 - 20000,0,14.99,"['Japanese', 'Simplified Chinese', 'Traditional Chinese']",81,1,20,0,0,"CIRCLE Ent.,Flyhigh Works","Single-player,Partial Controller Support","Indie,Simulation,Strategy"
495450,Fractasia,17-Nov-16,0 - 20000,0,0,['English'],14,10,0,0,0,Start VR,,Design & Illustration
1844990,Lastone: Behind the Choice,21-Jan-22,0 - 20000,0,4.99,['English'],9,1,0,0,0,Dragon Emperors,Single-player,"Casual,Indie"
905260,Hags Castle,2-Aug-18,0 - 20000,0,0.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Russian', 'Simplified Chinese']",0,1,0,0,0,Switchpilot,Single-player,"Action,Adventure,Indie"
251870,Go! Go! Nippon! ~My First Trip to Japan~,21-Feb-14,200000 - 500000,13,4.99,['English'],2684,413,85,1339,178,MangaGamer,"Single-player,Steam Trading Cards,Steam Cloud",Adventure
1252410,Alien Scumbags,17-Jun-20,0 - 20000,0,8.99,['English'],109,3,20,0,0,Monster Finger Games,"Single-player,Steam Achievements,Full controller support,Steam Leaderboards","Action,Adventure,Indie"
577690,Spooky's Jump Scare Mansion: HD Renovation,1-Mar-17,50000 - 100000,0,6.69,"['English', 'Spanish - Spain', 'Polish', 'Russian']",1557,77,34,1527,280,Albino Moose Games,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Leaderboards,Remote Play on TV","Action,Adventure,Indie"
654910,YANKAI'S PEAK.,13-Jul-17,0 - 20000,0,5.99,['English'],48,4,13,0,0,Kenny Sun,"Single-player,Steam Achievements,Steam Cloud",Indie
1090650,Unknown Castle,19-Aug-19,0 - 20000,0,4.99,"['English', 'Spanish - Spain', 'Finnish']",5,0,11,0,0,Pikku-a,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Remote Play Together","Adventure,Casual,Indie"
1820330,Dungeon's Fall,10-Apr-22,0 - 20000,0,4.99,"['English', 'Spanish - Latin America']",0,0,10,0,0,NoLootingBox,"Single-player,Steam Achievements","Action,Adventure,Indie"
591390,a nifty game,1-Sep-17,0 - 20000,0,6.99,['English'],2,0,34,0,0,Pixel with Hat,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Action,Indie"
1273110,Sir Stretchalot - The Wenches in the Well,8-Jan-21,0 - 20000,0,0.99,['English'],0,0,10,0,0,Apple Tart,"Single-player,Steam Achievements,Full controller support","Action,Adventure,Casual,Indie"
1312510,Spooky Spins Deluxe Steam Edition,4-Jun-20,0 - 20000,0,3.99,['English'],0,1,0,0,0,Pokies4fun,Single-player,"Indie,Simulation"
763410,Long Live Santa!,19-Dec-17,200000 - 500000,0,0,['English'],2567,358,0,0,27,Doborog Games,"Multi-player,PvP,Online PvP","Action,Free to Play,Indie"
927860,Project Skylab 2,5-Oct-18,50000 - 100000,0,0,['English'],44,23,0,0,0,Not Awful Studio,Single-player,"Action,Adventure,Casual,Free to Play,Indie,Early Access"
1589340,Solo ReflectioN!,11-Dec-21,0 - 20000,0,2.99,['English'],1,1,0,0,0,ZaxtorGameS,"Single-player,Partial Controller Support,Steam Leaderboards","Casual,Indie,Simulation"
588930,King 'n Knight,7-Jan-22,0 - 20000,0,11.99,['English'],32,9,16,0,0,Jérémy Entressangle,"Single-player,Multi-player,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Remote Play Together","Action,Adventure,Indie"
436400,Heroes of the Seven Seas VR,14-Oct-16,0 - 20000,0,6.99,['English'],33,12,0,0,0,"Mirage Interactive,北京魔视互动科技有限公司","Single-player,VR Support","Action,Adventure,Racing,RPG,Simulation"
1472550,TRACK,1-Dec-20,0 - 20000,0,2.99,"['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese']",0,0,0,0,0,海貓,"Single-player,Partial Controller Support",Indie
1206050,Sea King,24-Dec-19,0 - 20000,0,4.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Simplified Chinese', 'Japanese', 'Romanian']",20,3,0,0,0,Interactive Stone,"Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Full controller support,Remote Play Together","Action,Indie"
2016540,Chess Pills,16-Jun-22,0 - 20000,0,2.99,['English'],16,0,30,0,0,Abyssal Studios,"Single-player,Steam Achievements,Steam Leaderboards","Indie,Strategy"
1234030,ゴシックマーダー -運命を変えるアドベンチャー-,12-Feb-20,0 - 20000,0,11.99,['Japanese'],17,3,6,0,0,orange,"Single-player,Steam Achievements,Full controller support,Stats",Adventure
483960,Purino Party,22-Jun-16,20000 - 50000,0,11.99,['English'],183,90,14,245,0,Frontwing USA,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Adventure,Casual"
1609800,Akinofa,15-Jul-21,0 - 20000,0,4.99,['English'],3,0,13,0,0,Pixel Lantern,"Single-player,Steam Achievements,Full controller support,Steam Leaderboards","Action,Indie"
1815580,Gunner Deadly Expedition,5-Dec-21,0 - 20000,0,12.99,['English'],12,3,0,0,0,kovalevviktor,Single-player,Adventure
548560,Manastorm: Champions of G'nar,3-Jan-17,0 - 20000,0,4.99,['English'],45,24,0,0,0,DaGGaSoft,Single-player,"Indie,RPG,Simulation,Strategy,Early Access"
1691010,On Scene - The Horror Stories of Fred & Karen,12-Aug-21,0 - 20000,0,0.99,['English'],7,6,0,0,0,Intentionally Bad Products,"Single-player,Multi-player,Co-op,Online Co-op,Partial Controller Support","Action,Adventure,Casual,Indie"
1264500,Soldier Matt Sowards,27-Mar-20,0 - 20000,0,0,['English'],6,5,0,0,0,,"Single-player,Partial Controller Support","Action,Adventure,Casual,Free to Play,Indie,RPG,Simulation,Sports,Strategy"
1572050,Crash Race,23-Mar-21,0 - 20000,0,0.99,['English'],11,3,0,0,0,INFINITE BRIDGE,Single-player,"Casual,Indie,Racing,Simulation"
1438760,Recruit One,20-Oct-20,0 - 20000,0,0,['English'],24,1,0,0,0,codapill,"Single-player,Full controller support","Casual,Indie"
932120,TAL: Arctic 3,17-Sep-18,0 - 20000,0,0.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Portuguese - Brazil', 'Hungarian', 'Greek', 'Danish', 'Traditional Chinese', 'Simplified Chinese', 'Korean', 'Dutch', 'Norwegian', 'Polish', 'Portuguese', 'Romanian', 'Russian', 'Thai', 'Turkish', 'Ukrainian', 'Finnish', 'Czech', 'Swedish', 'Japanese', 'Vietnamese', 'Spanish - Latin America']",22,7,10,0,0,Snkl Studio,"Single-player,Steam Achievements","Adventure,Casual,Indie"
878610,Don't Feed The Slimes!,23-Jun-18,0 - 20000,0,1.59,['English'],1,0,0,0,0,ChillFun,"Single-player,Partial Controller Support,Steam Cloud,Steam Leaderboards","Adventure,Casual,Indie,Strategy,Early Access"
1855380,Spirits of Light,31-Jan-22,0 - 20000,0,5.99,"['English', 'Portuguese - Brazil', 'Spanish - Latin America']",2,1,0,0,0,Sunlight Studio,Single-player,"Action,Adventure,Indie,RPG,Early Access"
19320,Space Ark,16-Mar-12,0 - 20000,0,4.99,['English'],6,9,11,0,0,Bounce Entertainment,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud,Stats,Steam Leaderboards","Action,Indie,Casual"
1564630,Find Girl | 发现女孩,12-Apr-21,0 - 20000,0,0.99,"['English', 'Russian', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'Korean']",33,23,100,0,0,Old Driver Studio,"Single-player,Steam Achievements,Steam Cloud","Action,Casual,Indie,Strategy"
63000,HOARD,4-Apr-11,200000 - 500000,0,4.99,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']",783,183,129,471,96,Stratecade LLC,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Cloud,Valve Anti-Cheat enabled,Stats,Steam Leaderboards","Action,Casual,Indie,Strategy"
865250,Phase Shift,25-Apr-19,0 - 20000,0,0,['English'],82,33,9,106,0,DWSK Ltd,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Partial Controller Support,Steam Cloud,Remote Play Together","Casual,Indie,Simulation,Early Access"
831260,KeyBoard Guitar Master,11-Apr-18,0 - 20000,0,1.99,['English'],13,2,0,0,0,Headbang Studio,Single-player,"Casual,Indie"
1362300,Abyssal Agent Alyss,21-Dec-20,0 - 20000,0,9.99,['English'],0,0,10,0,0,Azurezero,"Single-player,Steam Achievements",RPG
583490,InfiniPicross,6-Mar-17,200000 - 500000,0,1.99,"['English', 'French']",122,48,22,0,210,Reverse Impact,"Single-player,Steam Achievements,Steam Trading Cards,Steam Workshop,Steam Cloud,Stats","Casual,Indie"
1080990,叙事曲2：星空下的诺言 / Ballade2: the Celestial Promise,24-May-19,0 - 20000,0,5.99,"['Simplified Chinese', 'Traditional Chinese']",74,5,7,0,0,286studio,"Single-player,Steam Cloud","Adventure,Indie,RPG"
765370,RTS Commander: Smash the Rebels,28-Dec-18,0 - 20000,0,0.59,['English'],0,6,10,0,0,JTS Development,"Single-player,Steam Achievements,Partial Controller Support,Remote Play Together","Adventure,Indie,Strategy"
568780,Multishop Tycoon Deluxe,10-Mar-17,100000 - 200000,0,6.99,['English'],22,9,20,0,486,Maulidan Games,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Stats,Steam Leaderboards","Indie,Simulation,Strategy"
1049660,stein.world,23-Apr-19,50000 - 100000,0,0,"['English', 'Polish', 'French', 'Spanish - Spain', 'Portuguese - Brazil', 'Portuguese', 'Spanish - Latin America', 'Simplified Chinese']",492,252,0,0,0,pg5-Studio,"Multi-player,MMO,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer","Action,Adventure,Free to Play,Indie,Massively Multiplayer,RPG"
416760,Pay2Win: The Tricks Exposed,15-Dec-15,0 - 20000,0,4.99,['English'],79,48,0,0,0,Best Gaem Studio,Single-player,"Adventure,Casual,Indie,RPG,Simulation"
257930,Race To Mars,7-Mar-14,0 - 20000,0,0,"['English', 'Polish']",20,241,0,224,0,ONE MORE LEVEL,"Single-player,Steam Achievements","Indie,Simulation,Strategy,Early Access"
1091270,Frequency Garden,11-Nov-19,0 - 20000,0,0.99,['English'],14,4,0,0,0,Tyler del Giudice,Single-player,"Adventure,Casual,Indie"
373290,Stones of Sorrow,26-May-15,50000 - 100000,0,2.99,['English'],51,42,14,0,258,Cult Software,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Steam Leaderboards,Remote Play Together","Action,Indie,RPG"
911630,Unexpected Circumstances,18-Aug-18,0 - 20000,0,0.99,['English'],0,0,0,0,0,Vitali Stsiapko,Single-player,"Adventure,Casual,Indie"
1410200,Uranus,7-Dec-20,0 - 20000,0,3.99,['English'],20,0,7,0,0,notagamestudio,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Full controller support","Action,Indie,Racing"
1862030,Duloga,22-Jan-22,0 - 0,0,0,['English'],0,0,0,0,0,Snack,Single-player,"Action,Free to Play,Indie,Simulation"
1082990,D.A.M.A.G.E,18-Jul-19,0 - 20000,0,1.99,['English'],0,3,7,0,0,Droid Riot,"Single-player,Steam Achievements","Casual,Indie"
1218320,Zack 2: Celestine's Map,11-Mar-21,0 - 20000,0,14.99,['English'],2,3,0,0,0,SmartOliveGames Ltd,Single-player,"Action,Adventure,Indie,RPG"
1607670,Secret Agent HD,30-Jun-21,0 - 20000,0,7.99,['English'],93,1,44,0,857,Apogee Entertainment,"Single-player,Steam Achievements,Full controller support,Steam Workshop,Steam Cloud,Steam Leaderboards,Includes level editor","Action,Adventure,Indie"
1571230,LineArt Jigsaw Puzzle - Erotica 4,20-Mar-21,0 - 20000,0,1.99,['English'],0,0,3,0,0,DIG Publishing,"Single-player,Steam Achievements,Steam Leaderboards","Casual,Indie"
542850,Dystopy,28-Feb-17,0 - 20000,0,0,['English'],14,8,0,0,0,Campus ADN,"Single-player,Full controller support","Action,Indie"
998470,Adult Math,26-Dec-18,0 - 20000,0,0.49,['English'],52,21,0,0,0,Garage Games,Single-player,"Casual,Indie,Simulation"
1438680,Techno Tower Defense,11-Nov-20,0 - 20000,0,2.99,['English'],4,0,14,0,0,Method 9 Software,"Single-player,Steam Achievements","Action,Casual,Indie"
1700940,Anime Zodiac,12-Aug-21,0 - 20000,0,0.69,"['English', 'Simplified Chinese', 'Russian', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Portuguese - Brazil', 'Hungarian', 'Vietnamese', 'Greek', 'Danish', 'Spanish - Latin America', 'Traditional Chinese', 'Korean', 'Dutch', 'Norwegian', 'Polish', 'Portuguese', 'Romanian', 'Thai', 'Turkish', 'Ukrainian', 'Finnish', 'Czech', 'Swedish', 'Japanese']",61,21,30,0,0,Hunny Bunny Studio,"Single-player,Steam Achievements","Casual,Indie"
1705930,Born Into Fear,21-Mar-22,0 - 20000,0,5.99,['English'],81,3,12,0,0,Just Sauce Studio,"Single-player,Steam Achievements","Adventure,Indie"
1663410,Happenlance,22-Oct-21,20000 - 50000,0,15.99,"['English', 'Japanese', 'Korean', 'Simplified Chinese', 'Russian', 'Ukrainian', 'German']",32,3,13,0,0,"Phillip Trudeau-Tavara,Miles Fogle","Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Full controller support","Action,Adventure,Indie"
1334830,Salubrious Scales,10-Jul-20,0 - 20000,0,9.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']",0,0,0,0,0,CherryBlossomGames,"Single-player,Partial Controller Support","Action,Adventure,Indie"
1507950,Dying Flame,22-Mar-21,0 - 20000,0,9.99,"['English', 'Japanese']",14,0,0,0,0,RoundTable Games Studio,Single-player,"Adventure,Indie"
511350,Mr. Massagy,5-Dec-16,0 - 20000,0,5.99,['English'],190,8,44,180,23,Green Lava Studios,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Leaderboards","Sexual Content,Casual,Indie,Simulation"
1560390,Archer Master,26-Mar-21,0 - 20000,0,19.99,['English'],2,3,0,0,0,red small workshop,Single-player,Casual
660730,Ventura Inc,1-Jun-18,0 - 20000,0,18.99,['English'],10,4,0,0,0,Ben Strijbos,"Multi-player,MMO,PvP,Online PvP","Indie,Massively Multiplayer,Simulation,Strategy,Early Access"
1746290,Animation Studio Manager Playtest,15-Nov-21,0 - 0,0,0,[],0,0,0,0,0,,,
1556960,Red Frozen,23-Jul-21,0 - 20000,0,1.99,"['English', 'Russian']",6,0,12,0,0,Envalid games,"Single-player,Steam Achievements,Steam Cloud","Action,Adventure,Indie"
1502970,Atelier Sophie: The Alchemist of the Mysterious Book DX,21-Apr-21,20000 - 50000,0,39.99,"['English', 'Simplified Chinese', 'Traditional Chinese', 'Japanese']",397,41,45,415,255,"KOEI TECMO GAMES CO., LTD.","Single-player,Steam Achievements,Partial Controller Support,Steam Cloud",RPG
1098080,3000th Duel,12-Dec-19,20000 - 50000,0,14.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'Korean', 'Portuguese', 'Polish', 'Hungarian']",359,121,59,378,3049,NEOPOPCORN Corp,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV","Action,Adventure,Indie"
622880,Sweven,22-Apr-17,0 - 20000,0,1.99,['English'],25,12,6,0,0,CG-Interactive,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Stats","Violent,Adventure,Indie"
721950,Last Toon Standing,21-Oct-17,0 - 20000,0,4.99,['English'],13,10,8,0,0,marutigames,"Single-player,Steam Achievements",Action
788200,The Little Slime,11-Feb-18,0 - 20000,0,6.99,['English'],3,2,18,0,0,SudoTilt,"Single-player,Steam Achievements,Steam Cloud","Action,Indie"
1036620,Alien Cow Farm,31-May-19,0 - 20000,0,1.99,['English'],2,0,60,0,0,ZWOLYA GAMES,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Partial Controller Support,Steam Leaderboards,Remote Play Together","Action,Adventure,Casual,Indie"
2062660,Cyber Drift,4-Jul-22,0 - 20000,0,10.99,"['English', 'French', 'German', 'Spanish - Spain', 'Russian', 'Polish', 'Simplified Chinese', 'Portuguese - Brazil']",2,0,5,0,0,Meng Games,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards","Indie,Racing,Simulation,Early Access"
292660,Princess Isabella,15-Apr-14,20000 - 50000,0,0.74,['English'],104,35,0,110,184,Strategy First,Single-player,Adventure
1872730,Math Game,28-Jan-22,0 - 20000,0,0.99,['English'],3,6,0,0,0,Simple Logic Games,Single-player,Casual
488824,Tom Clancy's Rainbow Six® Siege,1-Dec-15,0 - 20000,17,19.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Dutch', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Traditional Chinese', 'Simplified Chinese', 'Turkish', 'Thai']",312816,64201,0,899455,0,Ubisoft,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Trading Cards,In-App Purchases,Partial Controller Support,Remote Play on Phone,Remote Play on Tablet",Action
827290,Secret Little Haven,16-Apr-18,0 - 20000,0,4.99,['English'],263,6,7,249,0,Hummingwarp Interactive,"Single-player,Steam Achievements","Adventure,Indie"
1269310,MasterPlan,26-Jan-21,0 - 20000,0,19.99,['English'],65,6,0,0,0,SolarLune Games,,"Design & Illustration,Utilities,Game Development,Early Access"
1836890,Blaster Alert,27-Jan-22,0 - 20000,0,5.99,"['English', 'German']",1,0,0,0,0,Big Blaze Games,"Single-player,Multi-player","Action,Casual"
1567770,【IQ3でできるエロRPG】トレジャーハンターアンナ～新米アンナと処女の穴～,25-May-21,0 - 20000,0,4.99,['Japanese'],0,0,0,0,0,アトリエすえ,"Single-player,Partial Controller Support","Indie,RPG"
626660,Flipping Death,6-Aug-18,0 - 20000,0,19.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']",154,17,12,119,0,Zoink Games,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV","Adventure,Indie"
829610,Alice In VR,14-Nov-18,0 - 20000,0,2.99,['English'],3,2,0,0,0,Kreativitetsbanken,Single-player,Indie
893850,THE LONGING,5-Mar-20,200000 - 500000,0,11.24,"['English', 'German', 'French', 'Portuguese - Brazil', 'Russian', 'Italian', 'Spanish - Spain', 'Korean', 'Simplified Chinese', 'Japanese', 'Polish']",4137,342,25,4143,2526,Application Systems Heidelberg,"Single-player,Steam Achievements,Full controller support,Steam Workshop,Steam Cloud","Adventure,Indie,RPG"
516750,My Summer Car,24-Oct-16,1000000 - 2000000,0,14.99,['English'],40710,2705,76,40421,2762,Amistech Games,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud","Indie,Racing,Simulation,Early Access"
1320500,Lauras Tierklinik,6-Aug-20,0 - 20000,0,5.99,['German'],1,1,0,0,0,,Single-player,"Adventure,Casual,Indie,Simulation"
1641840,Frosty Jumper,17-Jun-21,0 - 20000,0,0.99,['English'],2,0,30,0,0,Anderson do Vale,"Single-player,Steam Achievements,Full controller support,Steam Leaderboards","Casual,Indie"
1399660,My Little Prince - a jigsaw puzzle tale,16-Sep-20,0 - 20000,0,1.99,"['English', 'Japanese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America']",54,2,43,0,0,Mens Sana Interactive,"Single-player,Steam Achievements",Casual
629910,Clicker Heroes 2,16-Jul-18,200000 - 500000,0,19.99,['English'],1524,1070,38,2012,31708,Playsaurus,"Single-player,Stats","Action,Adventure,Casual,Indie,RPG,Simulation,Strategy,Early Access"
1329170,Death Trading Card Game,20-May-22,0 - 20000,0,9.99,['English'],0,0,0,0,0,Death,"Single-player,Multi-player,PvP,Online PvP,LAN PvP","Action,Adventure,Casual,Indie,Massively Multiplayer,RPG,Strategy"
1338250,Nohra,18-Jun-20,20000 - 50000,0,0,['English'],261,9,0,0,0,DigiPen Institute of Technology,"Single-player,Full controller support","Action,Free to Play"
282100,Fearless Fantasy,15-May-14,500000 - 1000000,0,6.99,['English'],792,260,24,0,144,tinyBuild,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Action,Adventure,Casual,Indie,RPG"
1884890,Pieces of Beauty 3,13-Feb-22,0 - 20000,0,1.99,['English'],11,0,42,0,0,Ma Ma Software,Single-player,Casual
1077250,Age of Pixels,1-Apr-20,0 - 20000,0,0.99,['English'],9,1,30,0,0,Turon,"Single-player,Multi-player,PvP,LAN PvP,Steam Achievements,Steam Workshop,Includes level editor","Indie,Simulation,Strategy"
361600,Luna Sky,2-Oct-15,50000 - 100000,0,12.99,['English'],69,88,0,0,207,KISS ltd,"Single-player,Full controller support,Steam Trading Cards,Steam Cloud","Action,Adventure,Indie"
1714430,Time's Up in Tiny Town,14-Oct-21,0 - 20000,0,5.99,['English'],1,0,0,0,0,6 Toad Games,Single-player,"Casual,Simulation,Strategy"
1938990,DogeFight,26-Apr-22,0 - 0,0,0,['English'],0,0,0,0,0,IROX,"Multi-player,PvP,Online PvP","Action,Casual,Free to Play,Indie"
1098292,DOOM Eternal: The Ancient Gods - Part One,20-Oct-20,200000 - 500000,0,19.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese']",3524,1368,0,4160,0,Bethesda Softworks,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud",Action
1816560,Sperm Runner,14-Mar-22,0 - 20000,0,0.99,['English'],0,0,31,0,0,Seito Games,"Single-player,Steam Achievements","Casual,Early Access"
624900,COMET STRIKE,27-Apr-17,0 - 20000,0,2.99,['English'],1,0,24,0,0,"PRIME WORKS Co.,Ltd.","Single-player,Steam Achievements,Steam Cloud,Steam Leaderboards","Action,Casual"
1159870,SUCCESSOR OF THE KEY,29-Sep-20,0 - 20000,0,4.99,['English'],1,0,26,0,0,WILLPLUS LTD,"Single-player,Steam Achievements,Full controller support","Action,Casual,Indie"
1107580,mAIn COMPetition,9-Sep-19,0 - 20000,0,1.99,['English'],3,3,0,0,0,Lunar Shuriken,Single-player,Adventure
1198390,Kawaii Girl,25-Apr-20,0 - 20000,0,0.99,"['English', 'Traditional Chinese', 'Japanese', 'Simplified Chinese', 'Korean']",29,4,79,0,0,HyperStar Group,"Single-player,Steam Achievements","Adventure,Casual,Indie"
238460,BattleBlock Theater®,15-May-14,2000000 - 5000000,0,14.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Simplified Chinese', 'Traditional Chinese', 'Russian']",63907,1802,30,49717,472,The Behemoth,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Steam Cloud,Stats,Steam Leaderboards,Includes level editor,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Remote Play Together","Action,Adventure,Casual,Indie"
1202150,SpelunKing: The Mine Match,4-Apr-20,0 - 20000,0,9.99,['English'],29,12,25,0,0,GC Games,"Single-player,Steam Achievements",Casual
625800,Tomb Guard VR,19-May-17,0 - 20000,0,9.99,"['English', 'Simplified Chinese']",5,1,0,0,0,JoicyStudio,Single-player,"Violent,Gore,Action,Adventure,Strategy,Early Access"
928160,Prototype TD,18-Sep-18,0 - 20000,0,1.99,['English'],4,1,0,0,0,Elijah Goering,Single-player,"Indie,Strategy"
1366390,LuPR: Lunar Post Recruit,13-May-22,0 - 20000,0,9.99,['English'],7,0,16,0,0,Epic Tech Labs LLC,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards","Action,Early Access"
277910,Mars Colony:Challenger,4-Mar-14,0 - 20000,0,4.99,['English'],78,44,0,117,391,HyperKat Games,"Single-player,Multi-player,Co-op","Adventure,Indie,RPG,Simulation"
618710,Elminage ORIGINAL - Priestess of Darkness and The Ring of the Gods,28-Nov-17,0 - 20000,0,9.99,['English'],49,6,0,0,482,D3PUBLISHER,"Single-player,Steam Trading Cards,Partial Controller Support",RPG
1179190,Dinodrifters,20-Dec-19,0 - 20000,0,9.99,['English'],2,0,25,0,0,Trywelyn Productions,"Single-player,Steam Achievements,Steam Cloud","Adventure,Indie,RPG,Simulation,Strategy"
1857150,The Christmas Spirit: Golden Ticket Collector's Edition,28-Dec-21,0 - 20000,0,13.99,['English'],2,0,0,0,0,Big Fish Games,Single-player,"Adventure,Casual"
